file_id	dataset	tech_reps	bio_reps	download_url	target_label	biosample_short_name	mod_or_treament	lab	biosample_summary	description	biosample_accession	biosample_ontology_id	biosample_treatments	biosample_applied_mods	biosample_genetic_mods	linecount
/files/ENCFF496RBJ/	/experiments/ENCSR178QVJ/	1_1,2_1	1,2	/files/ENCFF496RBJ/@@download/ENCFF496RBJ.bed.gz	eGFP-ZNF274	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF274 ChIP-seq on human HEK293 cells.	ENCBS755LQF,ENCBS224QCU	EFO:0001182	0	1	1	2462
/files/ENCFF838VFX/	/experiments/ENCSR994YLZ/	1_1,2_1	1,2	/files/ENCFF838VFX/@@download/ENCFF838VFX.bed.gz	YY1	liver	no-mod-or-treatment	richard-myers	liver female child (4 years)	Chip-Seq on YY1-human	ENCBS401URL	UBERON:0002107	0	0	0	31893
/files/ENCFF785NTC/	/experiments/ENCSR000DMR/	1_1,2_1	1,2	/files/ENCFF785NTC/@@download/ENCFF785NTC.bed.gz	CTCF	MCF-7	no-mod-or-treatment	vishwanath-iyer	MCF-7	CTCF ChIP-seq on human MCF-7 treated with vehicle	ENCBS017ENC	EFO:0001203	0	0	0	82286
/files/ENCFF223MUF/	/experiments/ENCSR000BNP/	1_1,2_1	1,2	/files/ENCFF223MUF/@@download/ENCFF223MUF.bed.gz	YY1	GM12878	no-mod-or-treatment	richard-myers	GM12878	YY1 ChIP-seq protocol PCR1x on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	36571
/files/ENCFF538VYU/	/experiments/ENCSR000BKJ/	1_1,2_1	1,2	/files/ENCFF538VYU/@@download/ENCFF538VYU.bed.gz	YY1	GM12891	no-mod-or-treatment	richard-myers	GM12891	YY1 ChIP-seq protocol v041610.1 on human GM12891	ENCBS388ENC	EFO:0002785	0	0	0	18431
/files/ENCFF964EVA/	/experiments/ENCSR000DMN/	1_1,2_1	1,2	/files/ENCFF964EVA/@@download/ENCFF964EVA.bed.gz	POLR2A	MCF-7	no-mod-or-treatment	vishwanath-iyer	MCF-7 originated from MCF-7	POLR2A ChIP-seq on human MCF-7 treated with serum stimulated media	ENCBS252AAA	EFO:0001203	0	0	0	26852
/files/ENCFF445VTT/	/experiments/ENCSR563LLO/	1_1,2_1	1,2	/files/ENCFF445VTT/@@download/ENCFF445VTT.bed.gz	E2F1	K562	no-mod-or-treatment	michael-snyder	K562	E2F1 ChIP-seq on human K562	ENCBS288EEL,ENCBS697XFI	EFO:0002067	0	0	0	9184
/files/ENCFF498XCM/	/experiments/ENCSR564YYW/	1_1,2_1	1,2	/files/ENCFF498XCM/@@download/ENCFF498XCM.bed.gz	eGFP-ZNF157	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF157 ChIP-seq on human HEK293 cells.	ENCBS126YNT,ENCBS436OCK	EFO:0001182	0	1	1	4040
/files/ENCFF130OGF/	/experiments/ENCSR418NZA/	1_1,2_1	1,2	/files/ENCFF130OGF/@@download/ENCFF130OGF.bed.gz	eGFP-ZNF524	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF524 ChIP-seq on human HEK293 cells.	ENCBS483GEY,ENCBS900SYX	EFO:0001182	0	1	1	12068
/files/ENCFF228CDD/	/experiments/ENCSR000BQQ/	1_1,2_1	1,2	/files/ENCFF228CDD/@@download/ENCFF228CDD.bed.gz	TCF12	A549	has-mod-or-treatment	richard-myers	A549 treated with 0.02% ethanol for 1 hour	TCF12 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%	ENCBS423ENC	EFO:0001086	1	0	0	31794
/files/ENCFF181XMM/	/experiments/ENCSR000EED/	1_1,2_1	1,2	/files/ENCFF181XMM/@@download/ENCFF181XMM.bed.gz	CHD2	HepG2	no-mod-or-treatment	michael-snyder	HepG2	CHD2 ChIP-seq on human HepG2	ENCBS638AAA	EFO:0001187	0	0	0	6829
/files/ENCFF905KOD/	/experiments/ENCSR162IEM/	1_1,2_1	1,2	/files/ENCFF905KOD/@@download/ENCFF905KOD.bed.gz	MYBL2	K562	no-mod-or-treatment	michael-snyder	K562	MYBL2 ChIP-seq on human K562	ENCBS125ACM,ENCBS953HJY	EFO:0002067	0	0	0	4700
/files/ENCFF837RIT/	/experiments/ENCSR084RDK/	1_1,2_1	1,2	/files/ENCFF837RIT/@@download/ENCFF837RIT.bed.gz	CTCF	DOHH2	no-mod-or-treatment	bradley-bernstein	DOHH2		ENCBS100ZVH,ENCBS662OGM	EFO:0002167	0	0	0	61810
/files/ENCFF029DNH/	/experiments/ENCSR497IAS/	1_1,2_1	1,2	/files/ENCFF029DNH/@@download/ENCFF029DNH.bed.gz	eGFP-ZNF747	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF747 ChIP-seq on human HEK293 cells.	ENCBS956LCM,ENCBS456WQW	EFO:0001182	0	1	1	1524
/files/ENCFF261IAG/	/experiments/ENCSR950ACO/	1_1,2_1	1,2	/files/ENCFF261IAG/@@download/ENCFF261IAG.bed.gz	eGFP-ZNF785	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF785 ChIP-seq on human HEK293 cells.	ENCBS764OVL,ENCBS273GWY	EFO:0001182	0	1	1	7166
/files/ENCFF353OBA/	/experiments/ENCSR000DOP/	1_1,2_1	1,2	/files/ENCFF353OBA/@@download/ENCFF353OBA.bed.gz	FOS	MCF-10A	has-mod-or-treatment	kevin-struhl	MCF 10A genetically modified using stable transfection treated with 1 μM afimoxifene for 12 hours	FOS ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 12 hours	ENCBS620ENC	EFO:0001200	1	1	1	102379
/files/ENCFF312GEN/	/experiments/ENCSR000ECA/	1_1,2_1	1,2	/files/ENCFF312GEN/@@download/ENCFF312GEN.bed.gz	JUN	H1-hESC	no-mod-or-treatment	michael-snyder	H1-hESC	JUN ChIP-seq on human H1-hESC	ENCBS854AAA	EFO:0003042	0	0	0	2722
/files/ENCFF392JJN/	/experiments/ENCSR000EBY/	1_1,2_1	1,2	/files/ENCFF392JJN/@@download/ENCFF392JJN.bed.gz	MYC	H1-hESC	no-mod-or-treatment	michael-snyder	H1-hESC	MYC ChIP-seq on human H1-hESC produced by the Snyder lab	ENCBS854AAA	EFO:0003042	0	0	0	6407
/files/ENCFF669XCW/	/experiments/ENCSR000BOT/	1_1,2_1	1,2	/files/ENCFF669XCW/@@download/ENCFF669XCW.bed.gz	REST	HepG2	no-mod-or-treatment	richard-myers	HepG2	REST ChIP-seq protocol v041610.1 on human HepG2	ENCBS114ENC	EFO:0001187	0	0	0	16886
/files/ENCFF171XUS/	/experiments/ENCSR000EXL/	1_1,2_1	1,2	/files/ENCFF171XUS/@@download/ENCFF171XUS.bed.gz	TCF7L2	Panc1	no-mod-or-treatment	peggy-farnham	Panc1	TCF7L2 ChIP-seq on human PANC-1	ENCBS729QZR	EFO:0002713	0	0	0	19819
/files/ENCFF778BLL/	/experiments/ENCSR000BQR/	1_1,2_1	1,2	/files/ENCFF778BLL/@@download/ENCFF778BLL.bed.gz	ESR1	Ishikawa	has-mod-or-treatment	richard-myers	Ishikawa treated with 100 nM bisphenol A for 1 hour	ESR1 ChIP-seq (protocol v041610.2) on Ishikawa cells treated with bisphenol A 100nM.  Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.	ENCBS347ANJ	EFO:0005718	1	0	0	4920
/files/ENCFF326DTU/	/experiments/ENCSR000DPA/	1_1,2_1	1,2	/files/ENCFF326DTU/@@download/ENCFF326DTU.bed.gz	POLR2A	MCF-10A	has-mod-or-treatment	kevin-struhl	MCF 10A genetically modified using stable transfection treated with 0.01% ethanol for 36 hours	POLR2A ChIP-seq on human MCF10A-Er-Src treated with 0.01% ethanol	ENCBS618ENC	EFO:0001200	1	1	1	34703
/files/ENCFF383HAY/	/experiments/ENCSR000BHA/	1_1,2_1	1,2	/files/ENCFF383HAY/@@download/ENCFF383HAY.bed.gz	BCL11A	GM12878	no-mod-or-treatment	richard-myers	GM12878	BCL11A ChIP-seq protocol PCR1x on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0	20663
/files/ENCFF557OCR/	/experiments/ENCSR000BLY/	1_1,2_1	1,2	/files/ENCFF557OCR/@@download/ENCFF557OCR.bed.gz	RAD21	SK-N-SH	has-mod-or-treatment	richard-myers	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	RAD21 ChIP-seq (protocol v041610.2) on SK-N-SH treated with 6uM retinoic acid for 48 hours	ENCBS404ENC	EFO:0003072	1	0	0	65729
/files/ENCFF457HJS/	/experiments/ENCSR445PDR/	1_1,2_1	1,2	/files/ENCFF457HJS/@@download/ENCFF457HJS.bed.gz	eGFP-GFI1B	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-GFI1B ChIP-seq on human HEK293 cells.	ENCBS320GSB,ENCBS321IHW	EFO:0001182	0	1	1	10980
/files/ENCFF080UUR/	/experiments/ENCSR592KSP/	1_1,2_1	1,2	/files/ENCFF080UUR/@@download/ENCFF080UUR.bed.gz	eGFP-ZFP64	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZFP64 ChIP-seq on human HEK293 cells.	ENCBS502HSC,ENCBS307QUS	EFO:0001182	0	1	1	6361
/files/ENCFF203ZIS/	/experiments/ENCSR066BZZ/	1_1,2_1	1,2	/files/ENCFF203ZIS/@@download/ENCFF203ZIS.bed.gz	CTCF	bipolar-neuron	has-mod-or-treatment	bradley-bernstein	bipolar neuron originated from GM23338 treated with 0.5 μg/mL doxycycline hyclate for 4 days		ENCBS374AAA,ENCBS369AAA	CL:0000103	1	0	0	78960
/files/ENCFF832OST/	/experiments/ENCSR547TGL/	1_1,2_1	1,2	/files/ENCFF832OST/@@download/ENCFF832OST.bed.gz	eGFP-ZNF701	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF701 ChIP-seq on human HEK293 cells.	ENCBS480YJG,ENCBS846SLU	EFO:0001182	0	1	1	1993
/files/ENCFF167RXK/	/experiments/ENCSR000EFN/	1_1,2_1	1,2	/files/ENCFF167RXK/@@download/ENCFF167RXK.bed.gz	HCFC1	K562	no-mod-or-treatment	michael-snyder	K562	HCFC1 ChIP-seq on human K562 produced by the Snyder lab	ENCBS039ENC	EFO:0002067	0	0	0	13325
/files/ENCFF117ART/	/experiments/ENCSR088HZI/	1_1,2_1	1,2	/files/ENCFF117ART/@@download/ENCFF117ART.bed.gz	EZH2phosphoT487	SU-DHL-6	no-mod-or-treatment	bradley-bernstein	SU-DHL-6		ENCBS401ZBX,ENCBS107PVI	EFO:0002357	0	0	0	1569
/files/ENCFF321KQD/	/experiments/ENCSR000EHE/	1_1,2_1	1,2	/files/ENCFF321KQD/@@download/ENCFF321KQD.bed.gz	CEBPB	K562	no-mod-or-treatment	michael-snyder	K562	CEBPB ChIP-seq on human K562	ENCBS039ENC	EFO:0002067	0	0	0	46465
/files/ENCFF434GYH/	/experiments/ENCSR550ZZK/	1_1,2_1	1,2	/files/ENCFF434GYH/@@download/ENCFF434GYH.bed.gz	eGFP-ZNF493	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF493 ChIP-seq on human HEK293 cells.	ENCBS692PCT,ENCBS269SYD	EFO:0001182	0	1	1	1760
/files/ENCFF335ADU/	/experiments/ENCSR711XNY/	1_1,2_1	1,2	/files/ENCFF335ADU/@@download/ENCFF335ADU.bed.gz	PKNOX1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	PKNOX1 ChIP-seq on human GM12878	ENCBS803QIM,ENCBS263DSS	EFO:0002784	0	0	0	36615
/files/ENCFF914TSO/	/experiments/ENCSR072GJV/	1_1,2_1	1,2	/files/ENCFF914TSO/@@download/ENCFF914TSO.bed.gz	3xFLAG-HMG20A	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS187GKM,ENCBS803OSI	EFO:0001187	0	1	1	26850
/files/ENCFF477ANT/	/experiments/ENCSR000BJA/	1_1,2_1	1,2	/files/ENCFF477ANT/@@download/ENCFF477ANT.bed.gz	EGR1	H1-hESC	no-mod-or-treatment	richard-myers	H1-hESC	EGR1 ChIP-seq protocol v041610.2 on human H1-hESC	ENCBS111ENC	EFO:0003042	0	0	0	11790
/files/ENCFF152BOT/	/experiments/ENCSR000BMO/	1_1,2_1	1,2	/files/ENCFF152BOT/@@download/ENCFF152BOT.bed.gz	FOXA1	HepG2	no-mod-or-treatment	richard-myers	HepG2	FOXA1 ChIP-seq protocol v041610.1 on human HepG2	ENCBS114ENC	EFO:0001187	0	0	0	48890
/files/ENCFF152RNE/	/experiments/ENCSR501DKS/	1_1,2_1	1,2	/files/ENCFF152RNE/@@download/ENCFF152RNE.bed.gz	TCF7	GM12878	no-mod-or-treatment	richard-myers	GM12878	TCF7 ChIP-seq on human GM12878	ENCBS083XJQ,ENCBS845TXY	EFO:0002784	0	0	0	9845
/files/ENCFF510UNI/	/experiments/ENCSR686SOV/	1_1,2_1	1,2	/files/ENCFF510UNI/@@download/ENCFF510UNI.bed.gz	NCOA3	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NCOA3 ChIP-seq on human MCF-7	ENCBS050QMU,ENCBS448KAT	EFO:0001203	0	0	0	4825
/files/ENCFF885JMZ/	/experiments/ENCSR574XEO/	1_1,2_1	1,2	/files/ENCFF885JMZ/@@download/ENCFF885JMZ.bed.gz	NUFIP1	K562	no-mod-or-treatment	michael-snyder	K562	NUFIP1 ChIP-seq on human K562	ENCBS187ZIN,ENCBS727RLP	EFO:0002067	0	0	0	3530
/files/ENCFF704PGT/	/experiments/ENCSR598GER/	1_1,2_1	1,2	/files/ENCFF704PGT/@@download/ENCFF704PGT.bed.gz	CCAR2	K562	no-mod-or-treatment	xiang-dong-fu	K562	CCAR2 ChIP-seq in K562	ENCBS559ERW,ENCBS686VDZ	EFO:0002067	0	0	0	567
/files/ENCFF375RDB/	/experiments/ENCSR211LTF/	1_1,2_1	1,2	/files/ENCFF375RDB/@@download/ENCFF375RDB.bed.gz	EGR1	K562	no-mod-or-treatment	michael-snyder	K562	EGR1 ChIP-seq on human K562	ENCBS538DYC,ENCBS357NWO	EFO:0002067	0	0	0	30044
/files/ENCFF612ZUY/	/experiments/ENCSR000AMA/	1_1,2_1	1,2	/files/ENCFF612ZUY/@@download/ENCFF612ZUY.bed.gz	CTCF	HepG2	no-mod-or-treatment	bradley-bernstein	HepG2	CTCF ChIP-seq on human HepG2	ENCBS743JKX,ENCBS295NFS	EFO:0001187	0	0	0	43710
/files/ENCFF175VSS/	/experiments/ENCSR024CNP/	1_1,2_1	1,2	/files/ENCFF175VSS/@@download/ENCFF175VSS.bed.gz	EGR1	K562	no-mod-or-treatment	michael-snyder	K562	EGR1 ChIP-seq on human K562	ENCBS562NAQ,ENCBS538DYC	EFO:0002067	0	0	0	35201
/files/ENCFF791ZPU/	/experiments/ENCSR000EWH/	1_1,2_1	1,2	/files/ENCFF791ZPU/@@download/ENCFF791ZPU.bed.gz	NR2C2	K562	no-mod-or-treatment	peggy-farnham	K562	NR2C2 ChIP-seq on human K562	ENCBS667AAA	EFO:0002067	0	0	0	610
/files/ENCFF768FGG/	/experiments/ENCSR115BLD/	1_1,1_2,2_1	1,2	/files/ENCFF768FGG/@@download/ENCFF768FGG.bed.gz	KDM1A	HepG2	no-mod-or-treatment	bradley-bernstein	HepG2		ENCBS011BYX,ENCBS289AAB	EFO:0001187	0	0	0	51064
/files/ENCFF021HUZ/	/experiments/ENCSR000BIK/	1_1,2_1	1,2	/files/ENCFF021HUZ/@@download/ENCFF021HUZ.bed.gz	POLR2A	GM12891	no-mod-or-treatment	richard-myers	GM12891	POLR2A ChIP-seq protocol PCR1x on human GM12891	ENCBS388ENC	EFO:0002785	0	0	0	25792
/files/ENCFF896WFR/	/experiments/ENCSR000BPU/	1_1,2_1	1,2	/files/ENCFF896WFR/@@download/ENCFF896WFR.bed.gz	ETS1	A549	has-mod-or-treatment	richard-myers	A549 treated with 0.02% ethanol for 1 hour	ETS1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%	ENCBS423ENC	EFO:0001086	1	0	0	9988
/files/ENCFF604AVO/	/experiments/ENCSR567XAM/	1_1,2_1	1,2	/files/ENCFF604AVO/@@download/ENCFF604AVO.bed.gz	eGFP-ZNF473	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF473 ChIP-seq on human HEK293 cells.	ENCBS387OFW,ENCBS954TGQ	EFO:0001182	0	1	1	2363
/files/ENCFF093ZAB/	/experiments/ENCSR000BQH/	1_1,2_1	1,2	/files/ENCFF093ZAB/@@download/ENCFF093ZAB.bed.gz	BCL3	A549	has-mod-or-treatment	richard-myers	A549 treated with 0.02% ethanol for 1 hour	BCL3 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%	ENCBS423ENC	EFO:0001086	1	0	0	12352
/files/ENCFF363UWP/	/experiments/ENCSR000BLZ/	1_1,2_1	1,2	/files/ENCFF363UWP/@@download/ENCFF363UWP.bed.gz	YY1	SK-N-SH	has-mod-or-treatment	richard-myers	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	YY1 ChIP-seq (protocol v041610.2) on SK-N-SH treated with 6uM retinoic acid for 48 hours	ENCBS404ENC	EFO:0003072	1	0	0	22349
/files/ENCFF896RCP/	/experiments/ENCSR000BOX/	1_1,2_1	1,2	/files/ENCFF896RCP/@@download/ENCFF896RCP.bed.gz	REST	PFSK-1	no-mod-or-treatment	richard-myers	PFSK-1	REST ChIP-seq protocol v041610.1 on human PFSK-1	ENCBS054ENC	EFO:0005234	0	0	0	18435
/files/ENCFF160RLI/	/experiments/ENCSR126YEB/	1_1,2_1	1,2	/files/ENCFF160RLI/@@download/ENCFF160RLI.bed.gz	FOXA1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	FOXA1 ChIP-seq on human MCF-7	ENCBS959SHH,ENCBS670IYV	EFO:0001203	0	0	0	42819
/files/ENCFF167ZZY/	/experiments/ENCSR351NON/	2_1,3_1	2,3	/files/ENCFF167ZZY/@@download/ENCFF167ZZY.bed.gz	eGFP-ZNF629	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF629 ChIP-seq on human HEK293 cells.	ENCBS017LNT,ENCBS958GEZ	EFO:0001182	0	1	1	43857
/files/ENCFF320REA/	/experiments/ENCSR656MXA/	1_1,2_1	1,2	/files/ENCFF320REA/@@download/ENCFF320REA.bed.gz	EZH2phosphoT487	neural-progenitor-cell	no-mod-or-treatment	bradley-bernstein	neural progenitor cell originated from H9		ENCBS044KWE,ENCBS018TPT	NTR:0000711	0	0	0	21553
/files/ENCFF385ZTD/	/experiments/ENCSR000BGB/	1_1,2_1	1,2	/files/ENCFF385ZTD/@@download/ENCFF385ZTD.bed.gz	FOXP2	SK-N-MC	no-mod-or-treatment	richard-myers	SK-N-MC	FOXP2 ChIP-seq protocol PCR2x on human SK-N-MC.	ENCBS426ENC	EFO:0002860	0	0	0	10192
/files/ENCFF616KNI/	/experiments/ENCSR243INX/	1_1,2_1	1,2	/files/ENCFF616KNI/@@download/ENCFF616KNI.bed.gz	CTCF	PC-9	no-mod-or-treatment	bradley-bernstein	PC-9		ENCBS987JQH,ENCBS177ANS	EFO:0002847	0	0	0	62526
/files/ENCFF895MJB/	/experiments/ENCSR248IMH/	1_1,2_1	1,2	/files/ENCFF895MJB/@@download/ENCFF895MJB.bed.gz	NFRKB	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NFRKB ChIP-seq on human MCF-7	ENCBS242FXL,ENCBS737JTX	EFO:0001203	0	0	0	1402
/files/ENCFF020UCD/	/experiments/ENCSR502NRF/	1_1,2_1	1,2	/files/ENCFF020UCD/@@download/ENCFF020UCD.bed.gz	ELF1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ELF1 ChIP-seq on human MCF-7	ENCBS758TZQ,ENCBS148TCA	EFO:0001203	0	0	0	21431
/files/ENCFF719TNH/	/experiments/ENCSR000ANS/	1_1,2_1	1,2	/files/ENCFF719TNH/@@download/ENCFF719TNH.bed.gz	CTCF	myotube	no-mod-or-treatment	bradley-bernstein	myotube originated from skeletal muscle myoblast	CTCF ChIP-seq on human HSMMtube	ENCBS639UHS,ENCBS276EMT	CL:0002372	0	0	0	45053
/files/ENCFF403BWK/	/experiments/ENCSR460XGV/	1_1,2_1	1,2	/files/ENCFF403BWK/@@download/ENCFF403BWK.bed.gz	MNT	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	MNT ChIP-seq on human MCF-7	ENCBS242FXL,ENCBS737JTX	EFO:0001203	0	0	0	1269
/files/ENCFF299UPZ/	/experiments/ENCSR330OEO/	1_1,2_1	1,2	/files/ENCFF299UPZ/@@download/ENCFF299UPZ.bed.gz	HDAC2	GM12878	no-mod-or-treatment	bradley-bernstein	GM12878		ENCBS155GIM,ENCBS830FPU	EFO:0002784	0	0	0	1697
/files/ENCFF444CQQ/	/experiments/ENCSR669GUM/	1_1,2_1	1,2	/files/ENCFF444CQQ/@@download/ENCFF444CQQ.bed.gz	eGFP-ZNF404	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF404 ChIP-seq on human HEK293 cells.	ENCBS039IEL,ENCBS869JBY	EFO:0001182	0	1	1	2316
/files/ENCFF046NUR/	/experiments/ENCSR066FXN/	1_1,2_1	1,2	/files/ENCFF046NUR/@@download/ENCFF046NUR.bed.gz	HNRNPH1	HepG2	no-mod-or-treatment	xiang-dong-fu	HepG2	HNRNPH1 ChIP-seq in HepG2	ENCBS516TKV,ENCBS781RAA	EFO:0001187	0	0	0	2684
/files/ENCFF861NDU/	/experiments/ENCSR000DND/	1_1,2_1	1,2	/files/ENCFF861NDU/@@download/ENCFF861NDU.bed.gz	CTCF	pancreas	no-mod-or-treatment	vishwanath-iyer	pancreas male adult (54 years) and male adult (60 years)	CTCF ChIP-seq on human Pancreas	ENCBS355AAA,ENCBS143AAA	UBERON:0001264	0	0	0	32942
/files/ENCFF725WVP/	/experiments/ENCSR224NFP/	1_1,2_1	1,2	/files/ENCFF725WVP/@@download/ENCFF725WVP.bed.gz	eGFP-ZNF426	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF426 ChIP-seq on human HEK293 cells.	ENCBS441ZDG,ENCBS888UAN	EFO:0001182	0	1	1	8137
/files/ENCFF018NNF/	/experiments/ENCSR441VHN/	1_1,2_1	1,2	/files/ENCFF018NNF/@@download/ENCFF018NNF.bed.gz	IKZF1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	IKZF1 ChIP-seq on human GM12878	ENCBS436SAI,ENCBS607NAA	EFO:0002784	0	0	0	68728
/files/ENCFF790ZAQ/	/experiments/ENCSR031URL/	1_1,2_1	1,2	/files/ENCFF790ZAQ/@@download/ENCFF790ZAQ.bed.gz	XRCC5	HepG2	no-mod-or-treatment	xiang-dong-fu	HepG2	XRCC5 ChIP-seq in HepG2	ENCBS423OQV,ENCBS628ONB	EFO:0001187	0	0	0	32187
/files/ENCFF696QPP/	/experiments/ENCSR145CXH/	1_1,2_1	1,2	/files/ENCFF696QPP/@@download/ENCFF696QPP.bed.gz	TARDBP	HepG2	no-mod-or-treatment	xiang-dong-fu	HepG2	TARDBP ChIP-seq in HepG2	ENCBS817KQF,ENCBS690KCY	EFO:0001187	0	0	0	7406
/files/ENCFF013EHI/	/experiments/ENCSR171CAY/	1_1,2_1	1,2	/files/ENCFF013EHI/@@download/ENCFF013EHI.bed.gz	E2F7	K562	no-mod-or-treatment	michael-snyder	K562	E2F7 ChIP-seq on human K562	ENCBS187ZIN,ENCBS727RLP	EFO:0002067	0	0	0	3104
/files/ENCFF414LXZ/	/experiments/ENCSR966YYJ/	1_1,2_1	1,2	/files/ENCFF414LXZ/@@download/ENCFF414LXZ.bed.gz	BMI1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	BMI1 ChIP-seq on human MCF-7	ENCBS488MMM,ENCBS200IWR	EFO:0001203	0	0	0	10713
/files/ENCFF766YPH/	/experiments/ENCSR550SCU/	1_1,2_1	1,2	/files/ENCFF766YPH/@@download/ENCFF766YPH.bed.gz	CHD4	A549	no-mod-or-treatment	bradley-bernstein	A549		ENCBS117POP,ENCBS998UBJ	EFO:0001086	0	0	0	3542
/files/ENCFF178WRO/	/experiments/ENCSR867WPH/	1_1,2_1	1,2	/files/ENCFF178WRO/@@download/ENCFF178WRO.bed.gz	REST	liver	no-mod-or-treatment	richard-myers	liver male adult (32 years)	Chip-Seq on REST-human	ENCBS046RNA	UBERON:0002107	0	0	0	36860
/files/ENCFF518MQA/	/experiments/ENCSR240PRQ/	1_1,2_1	1,2	/files/ENCFF518MQA/@@download/ENCFF518MQA.bed.gz	CTCF	HCT116	no-mod-or-treatment	bradley-bernstein	HCT116		ENCBS494OPB,ENCBS847SOB	EFO:0002824	0	0	0	58981
/files/ENCFF771IAW/	/experiments/ENCSR509FWH/	1_1,2_1	1,2	/files/ENCFF771IAW/@@download/ENCFF771IAW.bed.gz	DPF2	GM12878	no-mod-or-treatment	michael-snyder	GM12878	DPF2 ChIP-seq on human GM12878	ENCBS436SAI,ENCBS607NAA	EFO:0002784	0	0	0	44438
/files/ENCFF987YIJ/	/experiments/ENCSR000EVW/	1_1,2_1	1,2	/files/ENCFF987YIJ/@@download/ENCFF987YIJ.bed.gz	GATA2	endothelial-cell-of-umbilical-vein	no-mod-or-treatment	peggy-farnham	endothelial cell of umbilical vein newborn	GATA2 ChIP-seq on human HUVEC	ENCBS666AAA	CL:0002618	0	0	0	30270
/files/ENCFF685HMV/	/experiments/ENCSR000DMS/	1_1,2_1	1,2	/files/ENCFF685HMV/@@download/ENCFF685HMV.bed.gz	CTCF	MCF-7	has-mod-or-treatment	vishwanath-iyer	MCF-7 treated with 100 nM 17β-estradiol for 45 minutes	CTCF ChIP-seq on human MCF-7 treated with estrogen	ENCBS096ENC	EFO:0001203	1	0	0	65798
/files/ENCFF662WPN/	/experiments/ENCSR112RNT/	1_1,2_1	1,2	/files/ENCFF662WPN/@@download/ENCFF662WPN.bed.gz	HNRNPLL	K562	no-mod-or-treatment	xiang-dong-fu	K562	HNRNPLL ChIP-seq in K562	ENCBS808KRH,ENCBS249MAT	EFO:0002067	0	0	0	15139
/files/ENCFF225TLP/	/experiments/ENCSR000EWL/	1_1,2_1	1,2	/files/ENCFF225TLP/@@download/ENCFF225TLP.bed.gz	E2F4	K562	no-mod-or-treatment	peggy-farnham	K562	E2F4 ChIP-seq on human K562	ENCBS667AAA	EFO:0002067	0	0	0	10410
/files/ENCFF168JLI/	/experiments/ENCSR310NYI/	1_1,2_1	1,2	/files/ENCFF168JLI/@@download/ENCFF168JLI.bed.gz	FOXA2	liver	no-mod-or-treatment	richard-myers	liver male adult (32 years)	Chip-Seq on FOXA2-human	ENCBS046RNA	UBERON:0002107	0	0	0	25164
